TREE_ID,CIVIC_NUMBER,STD_STREET,GENUS_NAME,SPECIES_NAME,CULTIVAR_NAME,COMMON_NAME,ON_STREET_BLOCK,ON_STREET,NEIGHBOURHOOD_NAME,STREET_SIDE_NAME,HEIGHT_RANGE_ID,HEIGHT_RANGE,DIAMETER,DATE_PLANTED,Geom,geo_point_2d,gen_spec,lat,lon,Road
71080,1306,CYPRESS ST,CARPINUS,BETULUS,FASTIGIATA,PYRAMIDAL EUROPEAN HORNBEAM,1300,CYPRESS ST,KITSILANO,EVEN,4,40-50,24.0,,"{""coordinates"": [-123.14765600031123, 49.274291998966795], ""type"": ""Point""}","49.274291998966795, -123.14765600031123",CARPINUS BETULUS,49.2742919989668,-123.14765600031124,Residential
82593,3670,W 5TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,2100,ALMA ST,KITSILANO,EVEN,2,20-30,15.0,2008-02-05,"{""coordinates"": [-123.18559000056268, 49.26761999920439], ""type"": ""Point""}","49.26761999920439, -123.18559000056268",PRUNUS X YEDOENSIS,49.26761999920439,-123.18559000056268,Arterial
230546,3670,W 5TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,2100,ALMA ST,KITSILANO,EVEN,1,10-20,11.0,2011-03-22,"{""coordinates"": [-123.1856000001132, 49.26739999911843], ""type"": ""Point""}","49.26739999911843, -123.1856000001132",PRUNUS X YEDOENSIS,49.26739999911843,-123.1856000001132,Arterial
82393,3670,W 5TH AV,PRUNUS,X YEDOENSIS,AKEBONO,AKEBONO FLOWERING CHERRY,2100,ALMA ST,KITSILANO,EVEN,2,20-30,10.0,2008-02-05,"{""coordinates"": [-123.18560000016531, 49.267539998683844], ""type"": ""Point""}","49.267539998683844, -123.18560000016531",PRUNUS X YEDOENSIS,49.26753999868384,-123.18560000016532,Arterial
56630,2930,ARBUTUS ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2900,ARBUTUS ST,KITSILANO,EVEN,2,20-30,10.0,,"{""coordinates"": [-123.15291800049302, 49.25987499895186], ""type"": ""Point""}","49.25987499895186, -123.15291800049302",PRUNUS SERRULATA,49.25987499895186,-123.15291800049302,Arterial
202703,1819,W 5TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1800,W 5TH AV,KITSILANO,ODD,3,30-40,16.0,,"{""coordinates"": [-123.14613099954296, 49.267230999088426], ""type"": ""Point""}","49.267230999088426, -123.14613099954296",PRUNUS SERRULATA,49.267230999088426,-123.14613099954296,Arterial
281345,3306,W 15TH AV,PRUNUS,SPECIES,,"CHERRY, PLUM OR PEACH SPECIES",3100,BLENHEIM ST,KITSILANO,EVEN,3,30-40,9.0,,"{""coordinates"": [-123.17813099946723, 49.258499999149116], ""type"": ""Point""}","49.258499999149116, -123.17813099946723",PRUNUS SPECIES,49.25849999914912,-123.17813099946724,Arterial
56633,2930,ARBUTUS ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2900,ARBUTUS ST,KITSILANO,EVEN,3,30-40,16.0,,"{""coordinates"": [-123.1529130006015, 49.259616999431046], ""type"": ""Point""}","49.259616999431046, -123.1529130006015",PRUNUS SERRULATA,49.259616999431046,-123.1529130006015,Arterial
122189,1450,CHESTNUT ST,PRUNUS,SERRULATA,UKON,UKON JAPANESE CHERRY,1500,BURRARD ST,KITSILANO,ODD,2,20-30,13.0,,"{""coordinates"": [-123.14555500063807, 49.27283599890371], ""type"": ""Point""}","49.27283599890371, -123.14555500063807",PRUNUS SERRULATA,49.27283599890371,-123.14555500063808,Arterial
17716,3283,W 16TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,3200,W 16TH AV,KITSILANO,ODD,3,30-40,30.75,,"{""coordinates"": [-123.17771999940624, 49.25795999876262], ""type"": ""Point""}","49.25795999876262, -123.17771999940624",PRUNUS SERRULATA,49.25795999876262,-123.17771999940624,Arterial
122193,1450,CHESTNUT ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1500,BURRARD ST,KITSILANO,ODD,2,20-30,15.0,,"{""coordinates"": [-123.14531999967575, 49.27291099888034], ""type"": ""Point""}","49.27291099888034, -123.14531999967575",PRUNUS SERRULATA,49.27291099888034,-123.14531999967576,Arterial
122191,1450,CHESTNUT ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1500,BURRARD ST,KITSILANO,ODD,2,20-30,17.0,,"{""coordinates"": [-123.14576399950397, 49.27277499898974], ""type"": ""Point""}","49.27277499898974, -123.14576399950397",PRUNUS SERRULATA,49.27277499898974,-123.14576399950396,Arterial
127850,2187,CORNWALL AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2100,CORNWALL AV,KITSILANO,ODD,3,30-40,23.0,,"{""coordinates"": [-123.15401499998073, 49.272668998698535], ""type"": ""Point""}","49.272668998698535, -123.15401499998073",PRUNUS SERRULATA,49.272668998698535,-123.15401499998072,Arterial
122194,1450,CHESTNUT ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1500,BURRARD ST,KITSILANO,ODD,9,>90,13.5,,"{""coordinates"": [-123.14501899989348, 49.273013998711704], ""type"": ""Point""}","49.273013998711704, -123.14501899989348",PRUNUS SERRULATA,49.2730139987117,-123.14501899989348,Arterial
122190,1450,CHESTNUT ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1500,BURRARD ST,KITSILANO,ODD,2,20-30,14.0,,"{""coordinates"": [-123.14485200001855, 49.27306899880892], ""type"": ""Point""}","49.27306899880892, -123.14485200001855",PRUNUS SERRULATA,49.27306899880892,-123.14485200001856,Arterial
56632,2930,ARBUTUS ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2900,ARBUTUS ST,KITSILANO,EVEN,3,30-40,14.0,,"{""coordinates"": [-123.15291100006769, 49.25967499872492], ""type"": ""Point""}","49.25967499872492, -123.15291100006769",PRUNUS SERRULATA,49.25967499872492,-123.15291100006768,Arterial
17381,1885,W 16TH AV,PRUNUS,CERASIFERA,ATROPURPUREA,PISSARD PLUM,1800,W 16TH AV,KITSILANO,ODD,2,20-30,13.0,,"{""coordinates"": [-123.14786199933553, 49.25726099930643], ""type"": ""Point""}","49.25726099930643, -123.14786199933553",PRUNUS CERASIFERA,49.25726099930643,-123.14786199933552,Residential
2543,1897,W 3RD AV,PRUNUS,CERASIFERA,ATROPURPUREA,PISSARD PLUM,1800,CYPRESS ST,KITSILANO,EVEN,3,30-40,18.0,,"{""coordinates"": [-123.14785699949846, 49.26914899891651], ""type"": ""Point""}","49.26914899891651, -123.14785699949846",PRUNUS CERASIFERA,49.26914899891651,-123.14785699949846,Residential
8086,1950,W 8TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1900,W 8TH AV,KITSILANO,EVEN,2,20-30,10.0,,"{""coordinates"": [-123.14928900013639, 49.26463299946735], ""type"": ""Point""}","49.26463299946735, -123.14928900013639",PRUNUS SERRULATA,49.26463299946735,-123.1492890001364,Residential
57989,2242,BALACLAVA ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2200,BALACLAVA ST,KITSILANO,EVEN,2,20-30,21.0,,"{""coordinates"": [-123.17383999936347, 49.26602999905853], ""type"": ""Point""}","49.26602999905853, -123.17383999936347",PRUNUS SERRULATA,49.26602999905853,-123.17383999936348,Residential
176928,2196,W 15TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,3100,YEW ST,KITSILANO,EVEN,2,20-30,19.0,,"{""coordinates"": [-123.15545300017399, 49.25788099899361], ""type"": ""Point""}","49.25788099899361, -123.15545300017399",PRUNUS SERRULATA,49.25788099899361,-123.155453000174,Residential
124758,1788,MUSQUEAMVIEW ST,PRUNUS,CERASIFERA,ATROPURPUREA,PISSARD PLUM,1700,MUSQUEAMVIEW ST,KITSILANO,EVEN,3,30-40,23.0,,"{""coordinates"": [-123.17560000039035, 49.27063999922336], ""type"": ""Point""}","49.27063999922336, -123.17560000039035",PRUNUS CERASIFERA,49.27063999922336,-123.17560000039036,Residential
189687,2119,YEW ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2100,YEW ST,KITSILANO,ODD,2,20-30,12.0,,"{""coordinates"": [-123.15526900063259, 49.26692999904978], ""type"": ""Point""}","49.26692999904978, -123.15526900063259",PRUNUS SERRULATA,49.26692999904978,-123.1552690006326,Residential
194872,1455,LARCH ST,PRUNUS,CERASIFERA,NIGRA,NIGHT PURPLE LEAF PLUM,1400,LARCH ST,KITSILANO,ODD,2,20-30,10.0,2003-02-04,"{""coordinates"": [-123.16216500065968, 49.27297799945512], ""type"": ""Point""}","49.27297799945512, -123.16216500065968",PRUNUS CERASIFERA,49.27297799945512,-123.16216500065968,Residential
93813,1118,MAPLE ST,PRUNUS,CERASIFERA,ATROPURPUREA,PISSARD PLUM,1100,MAPLE ST,KITSILANO,EVEN,3,30-40,14.0,,"{""coordinates"": [-123.14996600032092, 49.27588599946192], ""type"": ""Point""}","49.27588599946192, -123.14996600032092",PRUNUS CERASIFERA,49.27588599946192,-123.14996600032092,Residential
9817,2496,W 10TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2400,W 10TH AV,KITSILANO,EVEN,3,30-40,25.0,,"{""coordinates"": [-123.16224199941419, 49.262966998624556], ""type"": ""Point""}","49.262966998624556, -123.16224199941419",PRUNUS SERRULATA,49.26296699862456,-123.1622419994142,Residential
200413,1950,W 8TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1900,W 8TH AV,KITSILANO,EVEN,2,20-30,16.0,2003-03-06,"{""coordinates"": [-123.14966699973597, 49.26463599878282], ""type"": ""Point""}","49.26463599878282, -123.14966699973597",PRUNUS SERRULATA,49.26463599878282,-123.14966699973596,Residential
57985,2222,BALACLAVA ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,2200,BALACLAVA ST,KITSILANO,EVEN,2,20-30,14.0,,"{""coordinates"": [-123.1738269994125, 49.26626799938029], ""type"": ""Point""}","49.26626799938029, -123.1738269994125",PRUNUS SERRULATA,49.26626799938029,-123.1738269994125,Residential
8074,1855,W 8TH AV,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1800,W 8TH AV,KITSILANO,ODD,2,20-30,16.0,1991-10-04,"{""coordinates"": [-123.147190000482, 49.26469699931508], ""type"": ""Point""}","49.26469699931508, -123.147190000482",PRUNUS SERRULATA,49.26469699931508,-123.147190000482,Residential
543,1854,W 1ST AV,PRUNUS,SERRULATA,SHIROTAE,SHIROTAE(MT FUJI) CHERRY,1800,W 1ST AV,KITSILANO,EVEN,2,20-30,12.0,,"{""coordinates"": [-123.14674100016593, 49.27061899927704], ""type"": ""Point""}","49.27061899927704, -123.14674100016593",PRUNUS SERRULATA,49.27061899927704,-123.14674100016592,Residential
137253,2372,MAPLE ST,PRUNUS,SERRULATA,KWANZAN,KWANZAN FLOWERING CHERRY,1900,W 8TH AV,KITSILANO,ODD,2,20-30,13.0,,"{""coordinates"": [-123.15027099955869, 49.26474699914084], ""type"": ""Point""}","49.26474699914084, -123.15027099955869",PRUNUS SERRULATA,49.26474699914084,-123.15027099955869,Residential
189659,2771,ARBUTUS ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,2700,ARBUTUS ST,KITSILANO,ODD,3,30-40,10.0,,"{""coordinates"": [-123.15315700042807, 49.26140599867071], ""type"": ""Point""}","49.26140599867071, -123.15315700042807",FAGUS SYLVATICA,49.26140599867071,-123.15315700042808,Arterial
13340,2525,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,15.0,,"{""coordinates"": [-123.1632909994161, 49.268396998843535], ""type"": ""Point""}","49.268396998843535, -123.1632909994161",FAGUS SYLVATICA,49.268396998843535,-123.1632909994161,Arterial
183816,2652,ARBUTUS ST,FAGUS,SYLVATICA,DAWYCKII,DAWYCK'S BEECH,2600,ARBUTUS ST,KITSILANO,MED,3,30-40,10.0,2000-04-03,"{""coordinates"": [-123.15300199939331, 49.26239999945238], ""type"": ""Point""}","49.26239999945238, -123.15300199939331",FAGUS SYLVATICA,49.26239999945238,-123.15300199939333,Arterial
189662,2715,ARBUTUS ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,2700,ARBUTUS ST,KITSILANO,ODD,2,20-30,9.0,,"{""coordinates"": [-123.15314500011362, 49.2617109990271], ""type"": ""Point""}","49.2617109990271, -123.15314500011362",FAGUS SYLVATICA,49.2617109990271,-123.15314500011362,Arterial
189656,2797,ARBUTUS ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,2700,ARBUTUS ST,KITSILANO,ODD,3,30-40,12.0,,"{""coordinates"": [-123.15316700003707, 49.261185999408625], ""type"": ""Point""}","49.261185999408625, -123.15316700003707",FAGUS SYLVATICA,49.26118599940863,-123.15316700003709,Arterial
25310,2555,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,13.0,,"{""coordinates"": [-123.16341700064321, 49.268399998709285], ""type"": ""Point""}","49.268399998709285, -123.16341700064321",FAGUS SYLVATICA,49.268399998709285,-123.1634170006432,Arterial
193497,2685,ARBUTUS ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,2600,ARBUTUS ST,KITSILANO,ODD,3,30-40,9.0,,"{""coordinates"": [-123.15312599995285, 49.262143998799374], ""type"": ""Point""}","49.262143998799374, -123.15312599995285",FAGUS SYLVATICA,49.262143998799374,-123.15312599995283,Arterial
15739,2525,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,16.5,,"{""coordinates"": [-123.163163999421, 49.26839499871819], ""type"": ""Point""}","49.26839499871819, -123.163163999421",FAGUS SYLVATICA,49.26839499871819,-123.163163999421,Arterial
22610,2525,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,11.5,,"{""coordinates"": [-123.16289899995073, 49.26839099916458], ""type"": ""Point""}","49.26839099916458, -123.16289899995073",FAGUS SYLVATICA,49.26839099916458,-123.16289899995073,Arterial
204474,2620,ARBUTUS ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,2600,ARBUTUS ST,KITSILANO,EVEN,3,30-40,10.0,,"{""coordinates"": [-123.15287200053983, 49.26275599864944], ""type"": ""Point""}","49.26275599864944, -123.15287200053983",FAGUS SYLVATICA,49.26275599864944,-123.15287200053984,Arterial
204478,2652,ARBUTUS ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,2600,ARBUTUS ST,KITSILANO,EVEN,2,20-30,10.0,,"{""coordinates"": [-123.15287900000389, 49.26250799864629], ""type"": ""Point""}","49.26250799864629, -123.15287900000389",FAGUS SYLVATICA,49.26250799864629,-123.15287900000388,Arterial
22920,2555,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,13.0,,"{""coordinates"": [-123.16378099972786, 49.268405999444], ""type"": ""Point""}","49.268405999444, -123.16378099972786",FAGUS SYLVATICA,49.268405999444,-123.16378099972786,Arterial
16706,2525,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,16.0,,"{""coordinates"": [-123.1630259999226, 49.268392998681705], ""type"": ""Point""}","49.268392998681705, -123.1630259999226",FAGUS SYLVATICA,49.268392998681705,-123.1630259999226,Arterial
23272,2555,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,13.0,,"{""coordinates"": [-123.16366700035937, 49.26840599906636], ""type"": ""Point""}","49.26840599906636, -123.16366700035937",FAGUS SYLVATICA,49.26840599906636,-123.16366700035935,Arterial
24977,2555,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,4,40-50,17.0,,"{""coordinates"": [-123.16352699966141, 49.26840199923147], ""type"": ""Point""}","49.26840199923147, -123.16352699966141",FAGUS SYLVATICA,49.26840199923147,-123.1635269996614,Arterial
188582,2702,W 15TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,3100,STEPHENS ST,KITSILANO,EVEN,4,40-50,13.0,,"{""coordinates"": [-123.16651900025808, 49.258349999411], ""type"": ""Point""}","49.258349999411, -123.16651900025808",FAGUS SYLVATICA,49.258349999411,-123.16651900025808,Residential
13519,2743,W 13TH AV,FAGUS,SYLVATICA,ATROPUNICEA,PURPLE BEECH,2700,W 13TH AV,KITSILANO,ODD,8,80-90,30.0,,"{""coordinates"": [-123.1673599993346, 49.2604999991293], ""type"": ""Point""}","49.2604999991293, -123.1673599993346",FAGUS SYLVATICA,49.2604999991293,-123.1673599993346,Residential
13704,3447,W 13TH AV,FAGUS,SYLVATICA,ROHANII,FERNLEAF COPPER BEECH,3400,W 13TH AV,KITSILANO,ODD,7,70-80,36.0,,"{""coordinates"": [-123.18119999944479, 49.26071999924542], ""type"": ""Point""}","49.26071999924542, -123.18119999944479",FAGUS SYLVATICA,49.26071999924542,-123.1811999994448,Residential
113227,2859,STEPHENS ST,FAGUS,SYLVATICA,ATROPUNICEA,PURPLE BEECH,2700,W 13TH AV,KITSILANO,ODD,8,80-90,39.0,,"{""coordinates"": [-123.16676000019488, 49.26049999864405], ""type"": ""Point""}","49.26049999864405, -123.16676000019488",FAGUS SYLVATICA,49.26049999864405,-123.16676000019488,Residential
13515,2718,W 13TH AV,FAGUS,SYLVATICA,ATROPUNICEA,PURPLE BEECH,2700,W 13TH AV,KITSILANO,EVEN,8,80-90,36.0,,"{""coordinates"": [-123.16688999996634, 49.26040999912159], ""type"": ""Point""}","49.26040999912159, -123.16688999996634",FAGUS SYLVATICA,49.26040999912159,-123.16688999996634,Residential
192360,2255,CYPRESS ST,FAGUS,SYLVATICA,,EUROPEAN BEECH,2200,CYPRESS ST,KITSILANO,ODD,2,20-30,10.0,2002-03-26,"{""coordinates"": [-123.14812700038024, 49.26566399901855], ""type"": ""Point""}","49.26566399901855, -123.14812700038024",FAGUS SYLVATICA,49.26566399901855,-123.14812700038024,Residential
26121,2575,W 4TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2500,W 4TH AV,KITSILANO,ODD,3,30-40,12.5,,"{""coordinates"": [-123.16405499939806, 49.26841099885492], ""type"": ""Point""}","49.26841099885492, -123.16405499939806",FAGUS SYLVATICA,49.26841099885492,-123.16405499939806,Residential
13524,2765,W 13TH AV,FAGUS,SYLVATICA,ATROPUNICEA,PURPLE BEECH,2700,W 13TH AV,KITSILANO,ODD,8,80-90,33.5,,"{""coordinates"": [-123.16780999995576, 49.2605099994502], ""type"": ""Point""}","49.2605099994502, -123.16780999995576",FAGUS SYLVATICA,49.2605099994502,-123.16780999995576,Residential
35066,2696,WATERLOO ST,FAGUS,SYLVATICA,DAWYCKII PURPLE,PURPLE DAWYCK BEECH,2600,WATERLOO ST,KITSILANO,EVEN,1,10-20,9.0,2012-02-28,"{""coordinates"": [-123.1798300001166, 49.262599999312236], ""type"": ""Point""}","49.262599999312236, -123.1798300001166",FAGUS SYLVATICA,49.26259999931224,-123.1798300001166,Residential
118430,2875,WATERLOO ST,FAGUS,SYLVATICA,ROHANII,FERNLEAF COPPER BEECH,3400,W 13TH AV,KITSILANO,ODD,5,50-60,25.5,,"{""coordinates"": [-123.18061999957814, 49.260709998909846], ""type"": ""Point""}","49.260709998909846, -123.18061999957814",FAGUS SYLVATICA,49.260709998909846,-123.18061999957814,Residential
200738,3603,W 8TH AV,FAGUS,SYLVATICA,DAWYCKII PURPLE,PURPLE DAWYCK BEECH,2300,DUNBAR ST,KITSILANO,ODD,3,30-40,10.5,2004-03-25,"{""coordinates"": [-123.18381999952427, 49.265309999310624], ""type"": ""Point""}","49.265309999310624, -123.18381999952427",FAGUS SYLVATICA,49.265309999310624,-123.18381999952427,Residential
13521,2751,W 13TH AV,FAGUS,SYLVATICA,ATROPUNICEA,PURPLE BEECH,2700,W 13TH AV,KITSILANO,ODD,8,80-90,33.5,,"{""coordinates"": [-123.16750999963746, 49.260509999417295], ""type"": ""Point""}","49.260509999417295, -123.16750999963746",FAGUS SYLVATICA,49.260509999417295,-123.16750999963746,Residential
14801,2276,W 14TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2200,W 14TH AV,KITSILANO,EVEN,3,30-40,15.0,,"{""coordinates"": [-123.15719199979651, 49.259160998800866], ""type"": ""Point""}","49.259160998800866, -123.15719199979651",FAGUS SYLVATICA,49.25916099880087,-123.15719199979652,Residential
199386,2888,VINE ST,FAGUS,SYLVATICA,DAWYCKII GOLD,GOLDEN DAWYCK BEECH,2800,VINE ST,KITSILANO,EVEN,4,40-50,14.5,2004-03-12,"{""coordinates"": [-123.15772099933454, 49.260324998969594], ""type"": ""Point""}","49.260324998969594, -123.15772099933454",FAGUS SYLVATICA,49.2603249989696,-123.15772099933454,Residential
14793,2228,W 14TH AV,FAGUS,SYLVATICA,,EUROPEAN BEECH,2200,W 14TH AV,KITSILANO,EVEN,4,40-50,14.0,,"{""coordinates"": [-123.15624300055107, 49.259146998671014], ""type"": ""Point""}","49.259146998671014, -123.15624300055107",FAGUS SYLVATICA,49.25914699867101,-123.15624300055109,Residential
